基于	1	0	0	1	0	2	1.0	3	0	4	0	5	0	6	0
基于...所以	1	0	0	1	0	2	1.0	3	0	4	0	5	0	6	0
声明	1	0	0	1	0	2	0	3	0	4	0	5	1.0	6	0
声称	1	0	0	1	0	2	0	3	0	4	0	5	1.0	6	0
多亏	1	0	0	1	0	2	1.0	3	0	4	0	5	0	6	0
好像	1	0	0	1	0	2	1.0	3	0	4	0	5	0	6	0
如果...则	1	0	0	1	0	2	0	3	1.0	4	0	5	0	6	0
如此一来	1	0	0	1	0	2	1.0	3	0	4	0	5	0	6	0
宁可...也不	1	0	0	1	0	2	0	3	0	4	0	5	0	6	1.0
宗旨	1	0	0	1	0	2	1.0	3	0	4	0	5	0	6	0
实例	1	0	0	1	0	2	0	3	0	4	0	5	1.0	6	0
实质上	1	0	0	1	0	2	0	3	0	4	0	5	1.0	6	0
审讯	1	0	0	1	1.0	2	0	3	0	4	0	5	0	6	0
害得	1	0	0	1	0	2	1.0	3	0	4	0	5	0	6	0
对此	1	0	0	1	0	2	1.0	3	0	4	0	5	0	6	0
将来	1	0	0	1	1.0	2	0	3	0	4	0	5	0	6	0
就象	1	0	0	1	0	2	0	3	0	4	0	5	1.0	6	0
尽管...依然	1	0	0	1	0	2	0	3	1.0	4	0	5	0	6	0
尽管...却	1	0	0	1	0	2	0	3	0	4	1.0	5	0	6	0
尽管...然而	1	0	0	1	0	2	0	3	0	4	1.0	5	0	6	0
尽管...而	1	0	0	1	0	2	0	3	0	4	1.0	5	0	6	0
尽管...还是	1	0	0	1	0	2	0	3	0	4	1.0	5	0	6	0
应该	1	0	0	1	0	2	1.0	3	0	4	0	5	0	6	0
归咎于	1	0	0	1	0	2	1.0	3	0	4	0	5	0	6	0
归因	1	0	0	1	0	2	1.0	3	0	4	0	5	0	6	0
当初...如今	1	0	0	1	1.0	2	0	3	0	4	0	5	0	6	0
当然...不过	1	0	0	1	0	2	0	3	0	4	1.0	5	0	6	0
往年	1	0	0	1	0	2	0	3	0	4	1.0	5	0	6	0
得益于	1	0	0	1	0	2	1.0	3	0	4	0	5	0	6	0
总是	1	0	0	1	0	2	0	3	0	4	0	5	1.0	6	0
总结	1	0	0	1	0	2	0	3	0	4	0	5	1.0	6	0
或曰	1	0	0	1	0	2	0	3	0	4	0	5	1.0	6	0
或许	1	0	0	1	0	2	0	3	0	4	0	5	1.0	6	0
或许...但	1	0	0	1	0	2	0	3	0	4	1.0	5	0	6	0
才能	1	0	0	1	0	2	1.0	3	0	4	0	5	0	6	0
招致	1	0	0	1	0	2	1.0	3	0	4	0	5	0	6	0
无怪乎	1	0	0	1	0	2	1.0	3	0	4	0	5	0	6	0
无论...还	1	0	0	1	0	2	0	3	1.0	4	0	5	0	6	0
既然...那	1	0	0	1	0	2	1.0	3	0	4	0	5	0	6	0
既然...那么	1	0	0	1	0	2	1.0	3	0	4	0	5	0	6	0
早年	1	0	0	1	1.0	2	0	3	0	4	0	5	0	6	0
明摆	1	0	0	1	0	2	1.0	3	0	4	0	5	0	6	0
明白	1	0	0	1	0	2	1.0	3	0	4	0	5	0	6	0
显然	1	0	0	1	0	2	0	3	0	4	0	5	1.0	6	0
更何况	1	0	0	1	0	2	0	3	0	4	0	5	1.0	6	0
更加	1	0	0	1	0	2	0	3	0	4	0	5	1.0	6	0
更大	1	0	0	1	0	2	0	3	0	4	0	5	1.0	6	0
最多	1	0	0	1	0	2	0	3	0	4	0	5	1.0	6	0
有关	1	0	0	1	0	2	1.0	3	0	4	0	5	0	6	0
有的	1	0	0	1	0	2	0	3	0	4	0	5	0	6	1.0
有的...有的	1	0	0	1	0	2	0	3	0	4	0	5	0	6	1.0
有鉴于此	1	0	0	1	0	2	1.0	3	0	4	0	5	0	6	0
期间	1	0	0	1	1.0	2	0	3	0	4	0	5	0	6	0
果然	1	0	0	1	0	2	0	3	0	4	0	5	1.0	6	0
欠佳	1	0	0	1	0	2	0	3	0	4	1.0	5	0	6	0
正值	1	0	0	1	1.0	2	0	3	0	4	0	5	0	6	0
正当	1	0	0	1	1.0	2	0	3	0	4	0	5	0	6	0
正是	1	0	0	1	0	2	0	3	0	4	0	5	1.0	6	0
此时	1	0	0	1	1.0	2	0	3	0	4	0	5	0	6	0
注意到	1	0	0	1	0	2	0	3	0	4	0	5	1.0	6	0
现年	1	0	0	1	1.0	2	0	3	0	4	0	5	0	6	0
甚	1	0	0	1	0	2	0	3	0	4	0	5	1.0	6	0
用以	1	0	0	1	0	2	1.0	3	0	4	0	5	0	6	0
由于...于是	1	0	0	1	0	2	1.0	3	0	4	0	5	0	6	0
由于...使	1	0	0	1	0	2	1.0	3	0	4	0	5	0	6	0
由于...使得	1	0	0	1	0	2	1.0	3	0	4	0	5	0	6	0
由于...则	1	0	0	1	0	2	1.0	3	0	4	0	5	0	6	0
由于...因而	1	0	0	1	0	2	1.0	3	0	4	0	5	0	6	0
由于...导致	1	0	0	1	0	2	1.0	3	0	4	0	5	0	6	0
由于...故	1	0	0	1	0	2	1.0	3	0	4	0	5	0	6	0
由于...结果	1	0	0	1	0	2	1.0	3	0	4	0	5	0	6	0
由此	1	0	0	1	0	2	1.0	3	0	4	0	5	0	6	0
由此可见	1	0	0	1	0	2	1.0	3	0	4	0	5	0	6	0
皆是	1	0	0	1	0	2	0	3	0	4	0	5	1.0	6	0
相对	1	0	0	1	0	2	0	3	0	4	1.0	5	0	6	0
相对之下	1	0	0	1	0	2	0	3	0	4	1.0	5	0	6	0
相形之下	1	0	0	1	0	2	0	3	0	4	1.0	5	0	6	0
相比之下	1	0	0	1	0	2	0	3	0	4	1.0	5	0	6	0
第三	1	0	0	1	0	2	0	3	0	4	0	5	0	6	1.0
紧接着	1	0	0	1	1.0	2	0	3	0	4	0	5	0	6	0
纵使...却	1	0	0	1	0	2	0	3	0	4	1.0	5	0	6	0
终于	1	0	0	1	1.0	2	0	3	0	4	0	5	0	6	0
经常	1	0	0	1	0	2	0	3	0	4	0	5	1.0	6	0
继续	1	0	0	1	1.0	2	0	3	0	4	0	5	0	6	0
而在	1	0	0	1	0	2	0	3	0	4	0	5	0	6	1.0
自此	1	0	0	1	1.0	2	0	3	0	4	0	5	0	6	0
若...所以	1	0	0	1	0	2	1.0	3	0	4	0	5	0	6	0
若是	1	0	0	1	0	2	0	3	1.0	4	0	5	0	6	0
获益	1	0	0	1	0	2	1.0	3	0	4	0	5	0	6	0
藉以	1	0	0	1	0	2	1.0	3	0	4	0	5	0	6	0
虽...也	1	0	0	1	0	2	0	3	0	4	1.0	5	0	6	0
虽...但是	1	0	0	1	0	2	0	3	0	4	1.0	5	0	6	0
虽然...仍	1	0	0	1	0	2	0	3	0	4	1.0	5	0	6	0
虽然...依然	1	0	0	1	0	2	0	3	0	4	1.0	5	0	6	0
虽然...竟然	1	0	0	1	0	2	0	3	0	4	1.0	5	0	6	0
表态	1	0	0	1	0	2	0	3	0	4	0	5	1.0	6	0
被迫	1	0	0	1	0	2	1.0	3	0	4	0	5	0	6	0
裁定	1	0	0	1	0	2	1.0	3	0	4	0	5	0	6	0
要...就	1	0	0	1	0	2	0	3	1.0	4	0	5	0	6	0
规定	1	0	0	1	0	2	0	3	0	4	0	5	1.0	6	0
警告	1	0	0	1	0	2	0	3	0	4	0	5	1.0	6	0
说明	1	0	0	1	0	2	1.0	3	0	4	0	5	0	6	0
谈起	1	0	0	1	0	2	0	3	0	4	0	5	1.0	6	0
起因	1	0	0	1	0	2	1.0	3	0	4	0	5	0	6	0
足见	1	0	0	1	0	2	1.0	3	0	4	0	5	0	6	0
迄今为止	1	0	0	1	0	2	0	3	0	4	0	5	1.0	6	0
这时候	1	0	0	1	1.0	2	0	3	0	4	0	5	0	6	0
这是...不是	1	0	0	1	0	2	0	3	0	4	0	5	0	6	1.0
进一步	1	0	0	1	0	2	0	3	0	4	0	5	1.0	6	0
迫于	1	0	0	1	0	2	1.0	3	0	4	0	5	0	6	0
迫使	1	0	0	1	0	2	1.0	3	0	4	0	5	0	6	0
透露	1	0	0	1	0	2	0	3	0	4	0	5	1.0	6	0
遂	1	0	0	1	0	2	1.0	3	0	4	0	5	0	6	0
那一刻	1	0	0	1	1.0	2	0	3	0	4	0	5	0	6	0
那天	1	0	0	1	1.0	2	0	3	0	4	0	5	0	6	0
那是	1	0	0	1	0	2	0	3	0	4	0	5	1.0	6	0
阐述	1	0	0	1	0	2	0	3	0	4	0	5	1.0	6	0
除...还	1	0	0	1	0	2	0	3	0	4	0	5	1.0	6	0
除了...另外	1	0	0	1	0	2	0	3	0	4	0	5	1.0	6	0
除了...同时	1	0	0	1	0	2	0	3	0	4	0	5	0	6	1.0
除了...无不	1	0	0	1	0	2	0	3	0	4	0	5	1.0	6	0
除了...更	1	0	0	1	0	2	0	3	0	4	0	5	1.0	6	0
霎那间	1	0	0	1	1.0	2	0	3	0	4	0	5	0	6	0
非但	1	0	0	1	0	2	0	3	0	4	1.0	5	0	6	0
首先...其次	1	0	0	1	0	2	0	3	0	4	0	5	0	6	1.0
